697	665	499	812	602	891	1132	915	890	640	927	881
702	641	484	1026	539	771	1143	720	757	558	865	812
392	309	269	295	184	231	151	206	178	201	282	299
854	954	766	1172	806	1103	816	556	758	881	1317	1156
219	221	144	258	173	265	403	191	244	181	268	274
112	101	118	43	39	78	115	26	90	75	113	99
5	3	3	0	0	0	1	0	0	1	2	0
1022	962	734	794	691	869	797	702	934	615	980	863
423	346	234	334	209	321	383	316	402	248	399	371
12	10	12	15	18	26	6	7	11	8	16	15
598	611	425	984	443	594	512	428	491	457	651	483
18	13	12	9	5	4	9	12	13	4	14	16
293	252	227	273	164	281	447	320	377	203	322	286
236	234	190	338	162	242	296	184	236	190	265	274
1090	1176	959	1382	1159	1607	1796	698	1159	1323	2780	2488
319	304	222	345	277	353	410	254	304	233	364	360
12830	11052	10893	10081	8685	11148	10839	10326	11948	7079	9990	10809
109	124	85	153	94	123	159	143	151	67	129	78
789	700	535	972	561	695	939	887	939	553	807	646
2012	2099	1781	1959	1421	2073	2339	2941	3225	1375	2660	2563
518	459	352	715	476	595	859	534	588	392	583	564
301	334	239	467	256	443	740	404	528	292	445	439
2572	2473	1790	3362	1761	2514	2624	2291	2382	1861	2820	2509
1028	1088	811	942	912	1253	860	762	943	889	1400	1360
75	75	66	75	73	93	35	33	57	64	108	88
342	239	196	362	224	301	415	286	350	234	369	352
8	9	7	6	1	11	0	0	5	6	18	20
0	0	0	0	0	1	0	1	0	0	1	0
0	2	0	2	0	0	4	0	1	1	0	0
126	113	98	97	88	111	85	59	98	90	108	82
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
576	398	360	445	262	328	784	477	494	345	546	454
549	505	367	495	401	566	942	570	634	408	600	578
5035	4630	3792	5610	4819	6699	8553	5882	6517	4340	6233	5716
5272	4971	4047	6025	5125	7088	8660	5976	6641	4538	6500	5929
5239	5193	4022	7153	4266	5731	4171	3125	3811	4425	6778	5548
344	258	235	262	173	248	339	239	281	197	289	282
1099	1099	1049	769	859	1162	1008	853	1233	856	1282	1302
337	327	278	344	250	363	681	330	499	288	462	451
851	690	586	802	620	887	1662	854	1014	630	999	893
307	392	275	204	380	469	569	347	476	230	386	366
110	187	132	42	68	116	101	61	103	77	153	130
812	790	732	774	781	1075	1193	692	1067	709	1337	1294
2044	2074	1271	1838	2326	3357	4754	1941	2849	2354	4250	4064
438	334	312	536	327	494	707	445	503	348	511	459
177	130	97	204	145	197	275	165	165	136	194	225
837	714	665	789	609	805	1036	637	693	545	868	834
1	0	1	0	0	0	0	0	0	0	0	0
601	507	398	450	323	505	766	570	585	449	688	735
1242	1135	983	1211	986	1338	1252	954	1105	958	1567	1502
925	854	696	1021	767	1094	1642	1007	1133	685	1132	1053
616	547	453	742	488	760	1351	743	807	464	807	730
143	147	95	101	103	125	130	141	150	96	125	115
516	633	552	499	404	586	383	426	427	367	519	488
8299	6979	5950	9424	5222	8000	12527	8936	9829	6350	9983	9488
5360	4948	3744	6128	3752	5449	6981	5135	6157	4306	6764	6235
2975	2689	2188	3536	2422	3513	4303	2936	3928	2262	3553	3438
1041	864	709	1298	731	1127	1523	870	1275	833	1254	1236
2933	2512	2128	3078	1820	2818	2672	2374	2480	2111	3196	2896
2075	2240	2075	1599	1861	2343	2057	1495	2319	1491	2103	1899
1117	1228	1070	1199	859	1341	1523	584	1061	1340	1988	1766
683	745	655	726	484	722	611	163	411	917	1382	1019
715	935	732	832	819	1196	1359	518	789	752	1141	1205
1835	1693	1264	1915	1472	2170	1997	1438	1738	1321	2148	2230
1730	1784	1359	2078	1635	2400	1699	1349	1702	1477	2398	2443
744	701	494	706	472	628	952	664	757	511	717	628
2290	2389	2173	2746	2444	3169	2649	1877	2596	1616	2657	2389
853	676	530	736	535	793	1140	920	1068	515	818	799
2266	2127	1668	5169	2183	3295	3725	2689	2859	2219	3610	3137
119	106	70	158	79	99	164	141	139	99	137	142
122	104	106	187	120	157	227	128	150	114	137	144
2554	2689	1763	2034	1554	2219	3272	2379	2492	1653	2293	1926
485	562	351	524	442	633	1020	521	635	475	629	636
287	281	172	334	215	305	557	332	339	212	371	298
1243	1116	927	1235	815	1112	1730	1175	1280	769	1269	1133
518	482	401	676	623	891	1022	382	660	513	918	926
2120	2046	1833	3067	1874	2658	2690	1931	2365	1744	2748	2391
134	137	96	182	112	142	352	154	157	91	157	112
136	165	142	102	102	88	111	93	105	136	200	182
32	40	42	19	15	13	14	13	14	16	25	19
900	915	752	1204	1017	1516	1037	671	905	869	1275	1216
1998	1814	1389	2097	1350	2055	2304	1698	1947	1343	2172	2139
573	445	419	567	469	604	767	541	681	365	630	634
